Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
2.4682,0.5,0.0,59480.438,10051.668,-1.5787237,3.302354e-08,0.5033145,0.60013866,-5.56213e-10,-0.101418756,0.9934147,-1.0978229e-09,105.887596,0.0,259.60773,87.831505,-110.42488,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.6019036,0.60188544,2.2141767,2.3689284,0.0,2.1177247,-108.005325,38.773808,-298.38153,6.7424083e-13,-6.165878e-13,2.2141764,2.2141764,2.3689284,-0.061991874,1.0,1.0,-1.2972636,0.0,0.0,-0.15472673,-64.86321,1.0,2.3689284,2.2141767,2.9804195e-07,1.2649293e-08,2.419242,1.2649293e-08,1.0,1.0,1.0
2.4684,0.5,0.0,59480.61,10051.697,-1.5787237,3.302354e-08,0.50331384,0.60013944,-5.6367816e-10,-0.101418875,0.99341595,-1.11256e-09,101.686584,0.0,246.87314,87.831505,-106.63291,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190433,0.6018862,2.2770085,2.4317603,0.0,9.867631,-111.554214,58.925663,-305.7988,6.7424083e-13,-6.1390135e-13,2.2770083,2.2770083,2.4317603,-0.061991956,1.0,1.0,-1.297406,0.0,0.0,-0.15472673,-64.87033,1.0,2.4317603,2.2770085,2.9804195e-07,1.2649293e-08,2.419442,1.2649293e-08,1.0,1.0,1.0
2.4686,0.5,0.0,59480.78,10051.727,-1.5791205,-6.593034e-08,0.50331324,0.60014015,-5.6434835e-10,-0.101419,0.9934172,-1.1138857e-09,97.08425,0.0,233.16425,87.831505,-102.420105,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190505,0.6018869,2.3398404,2.4945922,0.0,17.578613,-114.662865,78.84502,-312.00925,6.7424083e-13,-6.1176373e-13,2.3398402,2.3398402,2.4945922,-0.061992034,1.0,1.0,-1.2975483,0.0,0.0,-0.15472673,-64.87745,1.0,2.4945922,2.3398404,2.9804195e-07,1.2649293e-08,2.419642,1.2649293e-08,1.0,1.0,1.0
2.4688,0.5,0.0,59480.957,10051.756,-1.5791205,-6.593034e-08,0.5033126,0.60014087,-5.6299415e-10,-0.10141911,0.99341846,-1.1112156e-09,92.098755,0.0,218.53513,87.831505,-97.80308,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.6019058,0.60188764,2.4026723,2.557424,0.0,25.220238,-117.31899,98.45325,-316.98837,6.7424083e-13,-6.0986204e-13,2.402672,2.402672,2.557424,-0.061992113,1.0,1.0,-1.2976906,0.0,0.0,-0.15472673,-64.88457,1.0,2.557424,2.4026723,2.9804195e-07,1.2649293e-08,2.419842,1.2649293e-08,1.0,1.0,1.0
2.469,0.5,0.0,59481.13,10051.785,-1.5791205,-6.593034e-08,0.50331193,0.60014164,-5.6972727e-10,-0.10141925,0.99341965,-1.1245078e-09,86.74977,0.0,203.0435,87.831505,-92.80006,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190654,0.6018884,2.4655042,2.620256,0.0,32.762352,-119.51212,117.67298,-320.7165,6.7424083e-13,-6.074292e-13,2.465504,2.465504,2.620256,-0.061992172,1.0,1.0,-1.297833,0.0,0.0,-0.15472673,-64.891685,1.0,2.620256,2.4655042,2.9804195e-07,1.2649293e-08,2.420042,1.2649293e-08,1.0,1.0,1.0
2.4692,0.5,0.0,59481.305,10051.814,-1.5791205,-6.593034e-08,0.50331134,0.60014236,-5.764163e-10,-0.10141937,0.9934209,-1.1377134e-09,81.05842,0.0,186.75052,87.831505,-87.43078,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190725,0.60188913,2.528336,2.6830876,0.0,40.175182,-121.233604,136.42836,-323.1789,6.7424083e-13,-6.047832e-13,2.5283358,2.5283358,2.6830876,-0.061992258,1.0,1.0,-1.2979753,0.0,0.0,-0.15472673,-64.8988,1.0,2.6830876,2.528336,2.9804195e-07,1.2649293e-08,2.420242,1.2649293e-08,1.0,1.0,1.0
2.4694,0.5,0.0,59481.477,10051.844,-1.5791205,-6.593034e-08,0.5033107,0.6001431,-5.7842375e-10,-0.10141949,0.99342215,-1.1416784e-09,75.04715,0.0,169.72049,87.831505,-81.716446,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.601908,0.6018899,2.591168,2.7459195,0.0,47.42948,-122.47663,154.64537,-324.36584,6.7424083e-13,-6.012666e-13,2.5911677,2.5911677,2.7459195,-0.06199233,1.0,1.0,-1.2981176,0.0,0.0,-0.15472673,-64.90592,1.0,2.7459195,2.591168,2.9804195e-07,1.2649293e-08,2.420442,1.2649293e-08,1.0,1.0,1.0
2.4696,0.5,0.0,59481.652,10051.873,-1.5791205,-6.593034e-08,0.5033101,0.60014385,-5.753857e-10,-0.10141963,0.9934234,-1.1356849e-09,68.73969,0.0,152.02058,87.831505,-75.679596,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190874,0.6018906,2.6539998,2.8087513,0.0,54.496613,-123.2363,172.2521,-324.2727,6.7424083e-13,-5.9723927e-13,2.6539993,2.6539993,2.8087513,-0.06199242,1.0,1.0,-1.29826,0.0,0.0,-0.15472673,-64.91304,1.0,2.8087513,2.6539998,2.9804195e-07,1.2649293e-08,2.420642,1.2649293e-08,1.0,1.0,1.0
2.4698,0.5,0.0,59481.824,10051.903,-1.5791205,-6.593034e-08,0.5033094,0.60014457,-5.8186095e-10,-0.101419754,0.99342465,-1.1484684e-09,62.160927,0.0,133.7207,87.831505,-69.34406,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60190946,0.60189134,2.7168317,2.8715832,0.0,61.348686,-123.50961,189.17908,-322.89978,6.7424083e-13,-5.931231e-13,2.7168312,2.7168312,2.8715832,-0.06199249,1.0,1.0,-1.2984024,0.0,0.0,-0.15472673,-64.92016,1.0,2.8715832,2.7168317,2.9804195e-07,1.2649293e-08,2.420842,1.2649293e-08,1.0,1.0,1.0
2.47,0.5,0.0,59481.996,10051.933,-1.5791205,-6.593034e-08,0.50330883,0.6001453,-5.834401e-10,-0.10141987,0.9934259,-1.1515882e-09,55.33683,0.0,114.89303,87.831505,-62.73484,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60191023,0.6018921,2.7796636,2.934415,0.0,67.958664,-123.295494,205.3595,-320.25253,6.7424083e-13,-5.8816174e-13,2.779663,2.779663,2.934415,-0.06199257,1.0,1.0,-1.2985448,0.0,0.0,-0.15472673,-64.92727,1.0,2.934415,2.7796636,2.9804195e-07,1.2649293e-08,2.421042,1.2649293e-08,1.0,1.0,1.0
2.4702,0.5,0.0,59482.17,10051.962,-1.5791205,-6.593034e-08,0.5033082,0.60014606,-5.701066e-10,-0.10141999,0.9934271,-1.1252734e-09,48.294323,0.0,95.61188,87.831505,-55.878014,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60191095,0.6018928,2.8424952,2.997247,0.0,74.30045,-122.59478,220.72948,-316.34137,6.7424083e-13,-5.8209665e-13,2.842495,2.842495,2.997247,-0.061992645,1.0,1.0,-1.2986871,0.0,0.0,-0.15472673,-64.93439,1.0,2.997247,2.8424952,2.9804195e-07,1.2649293e-08,2.421242,1.2649293e-08,1.0,1.0,1.0
2.4704,0.5,0.0,59482.344,10051.991,-1.5791205,-6.593034e-08,0.5033076,0.6001468,-5.6488175e-10,-0.10142013,0.99342835,-1.1149635e-09,41.061207,0.0,75.95335,87.831505,-48.800648,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60191166,0.60189354,2.905327,3.0600789,0.0,80.34903,-121.41024,235.2284,-311.18173,6.7424083e-13,-5.7485657e-13,2.9053268,2.9053268,3.0600789,-0.061992727,1.0,1.0,-1.2988294,0.0,0.0,-0.15472671,-64.941505,1.0,3.0600789,2.905327,2.9804195e-07,1.2649293e-08,2.421442,1.2649293e-08,1.0,1.0,1.0
2.4706,0.5,0.0,59482.52,10052.0205,-1.5791205,-6.593034e-08,0.5033069,0.6001475,-5.5762656e-10,-0.10142026,0.9934296,-1.1006459e-09,33.66602,0.0,55.99501,87.831505,-41.53067,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60191244,0.6018943,2.968159,3.1229107,0.0,86.08052,-119.746544,248.799,-304.794,6.7424083e-13,-5.688158e-13,2.9681587,2.9681587,3.1229107,-0.061992794,1.0,1.0,-1.2989718,0.0,0.0,-0.15472671,-64.94862,1.0,3.1229107,2.968159,2.9804195e-07,1.2649293e-08,2.421642,1.2649293e-08,1.0,1.0,1.0
2.4708,0.5,0.0,59482.69,10052.05,-1.5791205,-6.593034e-08,0.50330627,0.60014826,-5.538145e-10,-0.10142038,0.99343085,-1.0931245e-09,26.137953,0.0,35.81564,87.831505,-34.096775,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.40338,1.0,0.60191315,0.60189503,3.0309908,3.1857426,0.0,91.472305,-117.61026,261.38773,-297.20337,6.7424083e-13,-5.6432533e-13,3.0309906,3.0309906,3.1857426,-0.061992876,1.0,1.0,-1.2991141,0.0,0.0,-0.15472671,-64.95574,1.0,3.1857426,3.0309908,2.9804195e-07,1.2649293e-08,2.421842,1.2649293e-08,1.0,1.0,1.0
2.471,0.5,0.0,59482.863,10052.079,-1.5791205,-6.593034e-08,0.5033057,0.600149,-5.4704336e-10,-0.1014205,0.9934321,-1.0797622e-09,18.506712,0.0,15.494868,87.84245,-26.528292,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60191387,0.60189575,3.0938227,3.2485743,0.0,96.5031,-115.00981,272.94495,-288.4398,6.7424083e-13,-5.597128e-13,3.0938225,3.0938225,3.2485743,-0.061992954,1.0,1.0,-1.2992564,0.0,0.0,-0.15472671,-64.96286,1.0,3.2485743,3.0938227,2.9804195e-07,1.2649293e-08,2.422042,1.2649293e-08,1.0,1.0,1.0
2.4712,0.5,0.0,59483.04,10052.108,-1.5791205,-6.593034e-08,0.503305,0.6001497,-5.427095e-10,-0.10142061,0.9934333,-1.0712107e-09,10.802413,0.0,-4.8871017,87.84245,-18.855099,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60191464,0.6018965,3.1566546,3.3114061,0.0,101.15305,-111.95547,283.42496,-278.53787,6.7424083e-13,-5.5339137e-13,3.1566544,3.1566544,3.3114061,-0.061993025,1.0,1.0,-1.2993988,0.0,0.0,-0.15472671,-64.96998,1.0,3.3114061,3.1566546,2.9804195e-07,1.2649293e-08,2.422242,1.2649293e-08,1.0,1.0,1.0
2.4714,0.5,0.0,59483.21,10052.138,-1.5791205,-6.593034e-08,0.5033044,0.60015047,-5.253818e-10,-0.101420745,0.99343455,-1.0370115e-09,3.0554647,0.0,-25.249836,87.84245,-11.107472,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60191536,0.60189724,3.2194865,3.374238,0.0,105.40382,-108.45928,292.78647,-267.53662,6.7424083e-13,-5.4630915e-13,3.2194862,3.2194862,3.374238,-0.061993103,1.0,1.0,-1.2995411,0.0,0.0,-0.15472671,-64.9771,1.0,3.374238,3.2194865,2.9804195e-07,1.2649293e-08,2.422442,1.2649293e-08,1.0,1.0,1.0
2.4716,0.5,0.0,59483.383,10052.167,-1.5791205,-6.593034e-08,0.50330377,0.6001512,-5.169981e-10,-0.101420864,0.9934358,-1.0204662e-09,-4.703562,0.0,-45.51297,87.84245,-3.315991,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019161,0.60189795,3.2823184,3.43707,0.0,109.2386,-104.53504,300.9925,-255.47954,6.7424083e-13,-5.397613e-13,3.2823179,3.2823179,3.43707,-0.061993178,1.0,1.0,-1.2996836,0.0,0.0,-0.15472671,-64.984215,1.0,3.43707,3.2823184,2.9804195e-07,1.2649293e-08,2.422642,1.2649293e-08,1.0,1.0,1.0
2.4718,0.5,0.0,59483.56,10052.196,-1.5791205,-6.593034e-08,0.5033032,0.6001519,-5.0718174e-10,-0.10142099,0.99343705,-1.0010928e-09,-12.444044,0.0,-65.596535,87.84245,4.488596,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019168,0.6018987,3.3451502,3.4999018,0.0,112.64229,-100.19824,308.01068,-242.41414,6.7424083e-13,-5.3336236e-13,3.3451498,3.3451498,3.4999018,-0.06199325,1.0,1.0,-1.2998259,0.0,0.0,-0.15472671,-64.991325,1.0,3.4999018,3.3451502,2.9804195e-07,1.2649293e-08,2.422842,1.2649293e-08,1.0,1.0,1.0
2.472,0.5,0.0,59483.73,10052.226,-1.5791205,-6.593034e-08,0.5033025,0.6001526,-5.027848e-10,-0.10142113,0.9934383,-9.924164e-10,-20.135435,0.0,-85.421265,87.84245,12.275487,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60191756,0.60189945,3.4079819,3.5627337,0.0,115.60143,-95.465996,313.8133,-228.39201,6.7424083e-13,-5.259597e-13,3.4079816,3.4079816,3.5627337,-0.061993323,1.0,1.0,-1.2999682,0.0,0.0,-0.15472671,-64.99844,1.0,3.5627337,3.4079819,2.9804195e-07,1.2649293e-08,2.423042,1.2649293e-08,1.0,1.0,1.0
2.4722,0.5,0.0,59483.902,10052.255,-1.5791205,-6.593034e-08,0.5033019,0.6001534,-4.984409e-10,-0.10142124,0.9934395,-9.838447e-10,-27.747377,0.0,-104.90893,87.84245,20.013952,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019183,0.6019002,3.4708138,3.6255655,0.0,118.104355,-90.35698,318.37744,-213.4685,6.7424083e-13,-5.191957e-13,3.4708135,3.4708135,3.6255655,-0.061993413,1.0,1.0,-1.3001106,0.0,0.0,-0.15472671,-65.00556,1.0,3.6255655,3.4708138,2.9804195e-07,1.2649293e-08,2.423242,1.2649293e-08,1.0,1.0,1.0
2.4724,0.5,0.0,59484.08,10052.284,-1.5791205,-6.593034e-08,0.50330126,0.6001541,-4.940959e-10,-0.10142137,0.99344075,-9.752706e-10,-35.249836,0.0,-123.98261,87.84245,27.673449,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.601919,0.60190094,3.5336456,3.6883974,0.0,120.14118,-84.89135,321.6851,-197.70248,6.7424083e-13,-5.1370605e-13,3.5336454,3.5336454,3.6883974,-0.061993483,1.0,1.0,-1.3002529,0.0,0.0,-0.15472671,-65.01268,1.0,3.6883974,3.5336456,2.9804195e-07,1.2649293e-08,2.423442,1.2649293e-08,1.0,1.0,1.0
2.4726,0.5,0.0,59484.25,10052.313,-1.5791205,-6.593034e-08,0.50330067,0.6001549,-4.8780757e-10,-0.1014215,0.993442,-9.628609e-10,-42.613194,0.0,-142.56705,87.84245,35.22375,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019198,0.60190165,3.5964775,3.7512293,0.0,121.70387,-79.090675,323.72324,-181.15619,6.7424083e-13,-5.0824004e-13,3.5964773,3.5964773,3.7512293,-0.061993554,1.0,1.0,-1.3003953,0.0,0.0,-0.15472671,-65.0198,1.0,3.7512293,3.5964775,2.9804195e-07,1.2649293e-08,2.423642,1.2649293e-08,1.0,1.0,1.0
2.4728,0.5,0.0,59484.42,10052.343,-1.5791205,-6.593034e-08,0.5033,0.6001556,-4.7866044e-10,-0.10142161,0.99344325,-9.448082e-10,-49.808395,0.0,-160.58887,87.84245,42.63506,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019205,0.6019024,3.6593094,3.814061,0.0,122.786255,-72.97786,324.48376,-163.8949,6.7424083e-13,-5.03107e-13,3.6593091,3.6593091,3.814061,-0.061993647,1.0,1.0,-1.3005376,0.0,0.0,-0.15472671,-65.02692,1.0,3.814061,3.6593094,2.9804195e-07,1.2649293e-08,2.423842,1.2649293e-08,1.0,1.0,1.0
2.473,0.5,0.0,59484.594,10052.372,-1.5791205,-6.593034e-08,0.5032994,0.6001563,-4.701425e-10,-0.101421736,0.9934445,-9.2799723e-10,-56.807045,0.0,-177.97696,87.84245,49.878124,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019212,0.60190314,3.7221413,3.8768928,0.0,123.384056,-66.57701,323.9637,-145.98676,6.7424083e-13,-4.974275e-13,3.722141,3.722141,3.8768928,-0.061993714,1.0,1.0,-1.3006799,0.0,0.0,-0.15472671,-65.034035,1.0,3.8768928,3.7221413,2.9804195e-07,1.2649293e-08,2.424042,1.2649293e-08,1.0,1.0,1.0
2.4732,0.5,0.0,59484.77,10052.401,-1.5791205,-6.593034e-08,0.50329876,0.600157,-4.7306153e-10,-0.10142187,0.9934457,-9.337614e-10,-63.581516,0.0,-194.6627,87.84245,56.92436,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019219,0.60190386,3.7849731,3.9397247,0.0,123.49492,-59.9134,322.16513,-127.502426,6.7424083e-13,-4.900756e-13,3.784973,3.784973,3.9397247,-0.061993793,1.0,1.0,-1.3008223,0.0,0.0,-0.15472671,-65.04115,1.0,3.9397247,3.7849731,2.9804195e-07,1.2649293e-08,2.424242,1.2649293e-08,1.0,1.0,1.0
2.4734,0.5,0.0,59484.94,10052.431,-1.5791205,-6.593034e-08,0.50329816,0.6001578,-4.6857235e-10,-0.101422,0.99344695,-9.2490265e-10,-70.10508,0.0,-210.58025,87.84245,63.74596,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019227,0.60190463,3.847805,4.002557,0.0,123.1184,-53.01332,319.0951,-108.51486,6.7424083e-13,-4.8355346e-13,3.8478045,3.8478045,4.002557,-0.06199387,1.0,1.0,-1.3009646,0.0,0.0,-0.15472671,-65.04827,1.0,4.002557,3.847805,2.9804195e-07,1.2649293e-08,2.424442,1.2649293e-08,1.0,1.0,1.0
2.4736,0.5,0.0,59485.113,10052.46,-1.5791205,-6.593034e-08,0.5032975,0.6001585,-4.6807364e-10,-0.10142211,0.9934482,-9.239206e-10,-76.35199,0.0,-225.66676,87.84245,70.315994,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019234,0.60190535,3.910637,4.0653887,0.0,122.25599,-45.904003,314.76575,-89.09898,6.7424083e-13,-4.776445e-13,3.9106364,3.9106364,4.0653887,-0.061993927,1.0,1.0,-1.301107,0.0,0.0,-0.15472671,-65.05539,1.0,4.0653887,3.910637,2.9804195e-07,1.2649293e-08,2.424642,1.2649293e-08,1.0,1.0,1.0
2.4738,0.5,0.0,59485.285,10052.489,-1.5791205,-6.593034e-08,0.5032969,0.6001592,-4.6738663e-10,-0.10142223,0.99344945,-9.2256675e-10,-82.297585,0.0,-239.8627,87.84245,76.60854,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019241,0.6019061,3.9734688,4.12822,0.0,120.911095,-38.61351,309.19412,-69.33143,6.7424083e-13,-4.715636e-13,3.9734683,3.9734683,4.12822,-0.061994012,1.0,1.0,-1.3012494,0.0,0.0,-0.15472671,-65.0625,1.0,4.12822,3.9734688,2.9804195e-07,1.2649293e-08,2.424842,1.2649293e-08,1.0,1.0,1.0
2.474,0.5,0.0,59485.46,10052.519,-1.5791205,-6.593034e-08,0.50329626,0.60016,-4.7051446e-10,-0.10142237,0.99345064,-9.28743e-10,-87.918396,0.0,-253.11206,87.84245,82.59877,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019249,0.60190684,4.0363007,4.191052,0.0,119.089005,-31.170607,302.40225,-49.2902,6.7424083e-13,-4.6499176e-13,4.0363,4.0363,4.191052,-0.061994094,1.0,1.0,-1.3013917,0.0,0.0,-0.15472671,-65.06962,1.0,4.191052,4.0363007,2.9804195e-07,1.2649293e-08,2.425042,1.2649293e-08,1.0,1.0,1.0
2.4742,0.5,0.0,59485.633,10052.548,-1.5791205,-6.593034e-08,0.50329566,0.6001607,-4.7656223e-10,-0.10142248,0.9934519,-9.406831e-10,-93.19225,0.0,-265.36252,87.84245,88.26303,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019256,0.60190755,4.0991325,4.253884,0.0,116.79693,-23.60467,294.41693,-29.054398,6.7424083e-13,-4.5817793e-13,4.099132,4.099132,4.253884,-0.061994176,1.0,1.0,-1.301534,0.0,0.0,-0.15472671,-65.07674,1.0,4.253884,4.0991325,2.9804195e-07,1.2649293e-08,2.425242,1.2649293e-08,1.0,1.0,1.0
2.4744,0.5,0.0,59485.805,10052.577,-1.5791205,-6.593034e-08,0.503295,0.60016143,-4.762769e-10,-0.10142262,0.99345315,-9.401222e-10,-98.098335,0.0,-276.56577,87.84245,93.57897,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019263,0.60190827,4.1619644,4.3167157,0.0,114.04389,-15.945558,285.26962,-8.703883,6.7424083e-13,-4.5168765e-13,4.161964,4.161964,4.3167157,-0.061994243,1.0,1.0,-1.3016764,0.0,0.0,-0.1547267,-65.083855,1.0,4.3167157,4.1619644,2.9804195e-07,1.2649293e-08,2.425442,1.2649293e-08,1.0,1.0,1.0
2.4746,0.5,0.0,59485.977,10052.606,-1.5791205,-6.593034e-08,0.50329435,0.60016215,-4.807729e-10,-0.10142273,0.9934544,-9.489992e-10,-102.61728,0.0,-286.67752,87.84245,98.52561,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60192704,0.601909,4.2247963,4.3795476,0.0,110.840775,-8.223496,274.9965,11.681033,6.7424083e-13,-4.4335556e-13,4.224796,4.224796,4.3795476,-0.061994318,1.0,1.0,-1.3018187,0.0,0.0,-0.1547267,-65.09097,1.0,4.3795476,4.2247963,2.9804195e-07,1.2649293e-08,2.425642,1.2649293e-08,1.0,1.0,1.0
2.4748,0.5,0.0,59486.15,10052.636,-1.5791205,-6.593034e-08,0.50329375,0.6001629,-4.879436e-10,-0.101422876,0.9934556,-9.631558e-10,-106.731255,0.0,-295.65796,87.84245,103.08343,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.6019278,0.60190976,4.287628,4.4423795,0.0,107.20021,-0.46896175,263.63803,32.019897,6.7424083e-13,-4.3647434e-13,4.2876277,4.2876277,4.4423795,-0.06199439,1.0,1.0,-1.3019611,0.0,0.0,-0.1547267,-65.09809,1.0,4.4423795,4.287628,2.9804195e-07,1.2649293e-08,2.425842,1.2649293e-08,1.0,1.0,1.0
2.475,0.5,0.0,59486.324,10052.665,-1.5791205,-6.593034e-08,0.5032931,0.60016364,-4.830078e-10,-0.101422995,0.99345684,-9.534153e-10,-110.42401,0.0,-303.47156,87.84245,107.23443,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60192853,0.6019105,4.3504596,4.5052114,0.0,103.13657,7.287442,251.2391,52.232445,6.7424083e-13,-4.312691e-13,4.3504596,4.3504596,4.5052114,-0.06199448,1.0,1.0,-1.3021034,0.0,0.0,-0.1547267,-65.10521,1.0,4.5052114,4.3504596,2.9804195e-07,1.2649293e-08,2.426042,1.2649293e-08,1.0,1.0,1.0
2.4752,0.5,0.0,59486.496,10052.694,-1.5791205,-6.593034e-08,0.5032925,0.60016435,-4.7921506e-10,-0.101423115,0.9934581,-9.459312e-10,-113.68099,0.0,-310.08752,87.84245,110.962234,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60192925,0.60191125,4.4132915,4.568043,0.0,98.665886,15.015105,237.8486,72.23891,6.7424083e-13,-4.2558285e-13,4.4132915,4.4132915,4.568043,-0.06199455,1.0,1.0,-1.3022457,0.0,0.0,-0.1547267,-65.11233,1.0,4.568043,4.4132915,2.9804195e-07,1.2649293e-08,2.426242,1.2649293e-08,1.0,1.0,1.0
2.4754,0.5,0.0,59486.668,10052.724,-1.5791205,-6.593034e-08,0.50329185,0.6001651,-4.7713344e-10,-0.101423234,0.9934593,-9.418246e-10,-116.48933,0.0,-315.4797,87.84245,114.25213,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60192996,0.60191196,4.4761233,4.630875,0.0,93.8058,22.683529,223.5194,91.96032,6.7424083e-13,-4.1814872e-13,4.4761233,4.4761233,4.630875,-0.061994635,1.0,1.0,-1.3023882,0.0,0.0,-0.1547267,-65.119446,1.0,4.630875,4.4761233,2.9804195e-07,1.2649293e-08,2.426442,1.2649293e-08,1.0,1.0,1.0
2.4756,0.5,0.0,59486.84,10052.753,-1.5791205,-6.593034e-08,0.50329125,0.60016584,-4.756362e-10,-0.10142335,0.99346054,-9.388715e-10,-118.83794,0.0,-319.6269,87.84245,117.09113,0.0,0.0,0.0,1.10605,7.0,0.0,87.83053,229.43213,1.0,0.60193074,0.6019127,4.538955,4.693707,0.0,88.57549,30.26245,208.30803,111.318855,6.7424083e-13,-4.1097166e-13,4.538955,4.538955,4.693707,-0.061994713,1.0,1.0,-1.3025305,0.0,0.0,-0.1547267,-65.12656,1.0,4.693707,4.538955,2.9804195e-07,1.2649293e-08,2.426642,1.2649293e-08,1.0,1.0,1.0
