Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.069,1.0,50.002453,1.0,277.84918,-124.10528,0.0,1.0,1.000049,1.2031223,1.2
0.0695,1.0,50.00261,1.0,277.84918,-180.90067,0.0,1.0,1.0000522,1.2031223,1.2
0.07,1.0,50.002766,1.0,277.84918,-233.2417,0.0,1.0,1.0000553,1.2031223,1.2
0.0705,1.0,50.00291,1.0,277.84918,-279.83963,0.0,1.0,1.0000582,1.2031223,1.2
0.071,1.0,50.00305,1.0,277.84918,-319.54712,0.0,1.0,1.000061,1.2031223,1.2
0.0715,1.0,50.00319,1.0,277.84918,-351.38635,0.0,1.0,1.0000638,1.2031223,1.2
0.072,1.0,50.00332,1.0,277.84918,-374.57343,0.0,1.0,1.0000664,1.2031223,1.2
0.0725,1.0,50.003445,1.0,277.84918,-388.53738,0.0,1.0,1.0000689,1.2031223,1.2
0.073,1.0,50.003563,1.0,277.84918,-392.93442,0.0,1.0,1.0000713,1.2031223,1.2
0.0735,1.0,50.003677,1.0,277.84918,-387.6562,0.0,1.0,1.0000736,1.2031223,1.2
0.074,1.0,50.003788,1.0,277.84918,-372.8327,0.0,1.0,1.0000757,1.2031223,1.2
0.0745,1.0,50.00389,1.0,277.84918,-348.82895,0.0,1.0,1.0000778,1.2031223,1.2
0.075,1.0,50.00399,1.0,277.84918,-316.23602,0.0,1.0,1.0000798,1.2031223,1.2
